0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,
CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,,,,,,,,,,,,,,,,,,,,
The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,,,,,,,,,,,,,,,,,,,,
"NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
200035002073,KS-D0113-0462,2000350,KS-D0113,PK,08,Axtell Elementary School,Prairie Hills,Marshall County,204 5th St.,Axtell,KS,66403,,(785)736-2237,43,"Rural, Remote",No,117.00000,10.47000,11.1700000,20.00000,18.00000,–,Regular,Open
200035002016,KS-D0113-0399,2000350,KS-D0113,09,12,Axtell High,Prairie Hills,Marshall County,504 Pine Street,Axtell,KS,66403,,(785)736-2237,43,"Rural, Remote",No,47.00000,5.33000,8.8200000,8.00000,8.00000,–,Regular,Open
200372002015,KS-D0348-4151,2003720,KS-D0348,03,05,Baldwin Elementary Intermediate Center,Baldwin City,Douglas County,P.O. 67,Baldwin City,KS,66006,,(785)594-2446,42,"Rural, Distant",No,288.00000,14.60000,19.7300000,81.00000,21.00000,–,Regular,Open
200372001989,KS-D0348-4150,2003720,KS-D0348,PK,02,Baldwin Elementary Primary Center,Baldwin City,Douglas County,P.O. Box 67,Baldwin City,KS,66006,,(785)594-2444,42,"Rural, Distant",No,393.00000,21.00000,18.7100000,94.00000,36.00000,–,Regular,Open
200372000704,KS-D0348-4142,2003720,KS-D0348,09,12,Baldwin High School,Baldwin City,Douglas County,PO Box 67,Baldwin City,KS,66006,,(785)594-2725,42,"Rural, Distant",No,413.00000,30.57000,13.5100000,81.00000,28.00000,–,Regular,Open
200372000703,KS-D0348-4141,2003720,KS-D0348,06,08,Baldwin Junior High School,Baldwin City,Douglas County,PO Box 67,Baldwin City,KS,66006,,(785)594-2448,42,"Rural, Distant",No,340.00000,21.70000,15.6700000,82.00000,31.00000,–,Regular,Open
200795001388,KS-D0500-8279,2007950,KS-D0500,KG,05,Banneker Elem,Kansas City,Wyandotte County,2026 N 4th Street,Kansas City,KS,66101,,(913)627-4700,12,"City, Midsize",No,244.00000,18.25000,13.3700000,191.00000,11.00000,–,Regular,Open
200330001496,KS-D0506-8658,2003300,KS-D0506,PK,08,Bartlett Elem,Labette County,Labette County,Box 4676,Bartlett,KS,67332,,(620)226-3414,43,"Rural, Remote",No,109.00000,10.80000,10.0900000,59.00000,14.00000,–,Regular,Open
200378001184,KS-D0458-7160,2003780,KS-D0458,PK,05,Basehor Elementary School,Basehor-Linwood,Leavenworth County,P O Box 276,Basehor,KS,66007,,(913)724-1038,41,"Rural, Fringe",No,526.00000,35.10000,14.9900000,83.00000,12.00000,–,Regular,Open
200378001186,KS-D0458-7164,2003780,KS-D0458,09,12,Basehor-Linwood High School,Basehor-Linwood,Leavenworth County,P O Box 255,Basehor,KS,66007,,(913)724-2266,41,"Rural, Fringe",No,915.00000,56.30000,16.2500000,128.00000,24.00000,–,Regular,Open
200378001188,KS-D0458-7172,2003780,KS-D0458,06,08,Basehor-Linwood Middle School,Basehor-Linwood,Leavenworth County,2008 N 155TH,Basehor,KS,66007,,(913)724-2976,41,"Rural, Fringe",No,670.00000,42.60000,15.7300000,106.00000,20.00000,–,Regular,Open
200378002160,KS-D0458-7188,2003780,KS-D0458,KG,12,Basehor-Linwood Virtual School,Basehor-Linwood,Leavenworth County,2108 N 155th St,Basehor,KS,66007,,(913)724-1727,41,"Rural, Fringe",No,139.00000,6.30000,22.0600000,3.00000,0.00000,–,Regular,Open
200381001508,KS-D0508-8710,2003810,KS-D0508,07,12,Baxter Springs High,Baxter Springs,Cherokee County,100 N Military,Baxter Springs,KS,66713,,(620)856-3366,42,"Rural, Distant",No,371.00000,29.00000,12.7900000,195.00000,24.00000,–,Regular,Open
201299001619,KS-D0259-1623,2012990,KS-D0259,PK,05,Beech Elem,Wichita,Sedgwick County,1830 S Cypress,Wichita,KS,67207,,(316)973-9800,11,"City, Large",No,471.00000,34.00000,13.8500000,363.00000,40.00000,–,Regular,Open
200558000879,KS-D0443-6687,2005580,KS-D0443,KG,05,Beeson Elementary,Dodge City,Ford County,1700 W Beeson Rd,Dodge City,KS,67801,,(620)471-2113,41,"Rural, Fringe",No,329.00000,15.50000,21.2300000,288.00000,23.00000,–,Regular,Open
201164001521,KS-D0512-8782,2011640,KS-D0512,PK,06,Belinder Elem,Shawnee Mission Pub Sch,Johnson County,7230 Belinder Rd,Prairie Village,KS,66208,,(913)993-1800,21,"Suburban, Large",No,463.00000,27.80000,16.6500000,34.00000,5.00000,–,Regular,Open
200390000736,KS-D0357-4362,2003900,KS-D0357,PK,04,Belle Plaine Elem,Belle Plaine,Sumner County,Box 338,Belle Plaine,KS,67013,,(620)488-2617,42,"Rural, Distant",No,206.00000,17.20000,11.9800000,95.00000,15.00000,–,Regular,Open
200390000737,KS-D0357-4364,2003900,KS-D0357,09,12,Belle Plaine High,Belle Plaine,Sumner County,Box 8,Belle Plaine,KS,67013,,(620)488-2421,42,"Rural, Distant",No,183.00000,14.70000,12.4500000,65.00000,13.00000,–,Regular,Open
200390001584,KS-D0357-4363,2003900,KS-D0357,05,08,Belle Plaine Middle,Belle Plaine,Sumner County,Box 457,Belle Plaine,KS,67013,,(620)488-2222,42,"Rural, Distant",No,161.00000,12.10000,13.3100000,64.00000,13.00000,–,Regular,Open
200003001834,KS-D0109-2972,2000030,KS-D0109,PK,05,Belleville East Elementary,Republic County,Republic County,P.O. Box 469,Belleville,KS,66935,,(785)527-2330,43,"Rural, Remote",No,276.00000,21.00000,13.1400000,122.00000,45.00000,–,Regular,Open
200549002021,KS-D0232-0912,2005490,KS-D0232,PK,05,Belmont Elementary School,De Soto,Johnson County,5805 Belmont Dr,Shawnee,KS,66226,,(913)667-1810,21,"Suburban, Large",No,369.00000,31.60000,11.6800000,52.00000,12.00000,–,Regular,Open
200387000409,KS-D0273-2214,2003870,KS-D0273,PK,06,Beloit Elem,Beloit,Mitchell County,PO Box 586,Beloit,KS,67420,,(785)738-3581,43,"Rural, Remote",No,517.00000,36.10000,14.3200000,172.00000,59.00000,–,Regular,Open
200387000410,KS-D0273-2218,2003870,KS-D0273,07,12,Beloit Jr-Sr High,Beloit,Mitchell County,PO Box 606,Beloit,KS,67420,,(785)738-3593,43,"Rural, Remote",No,362.00000,34.20000,10.5800000,131.00000,36.00000,–,Regular,Open
200396000164,KS-D0240-1078,2003960,KS-D0240,PK,06,Bennington Elem,Twin Valley,Ottawa County,PO Box 8,Bennington,KS,67422,,(785)488-3323,43,"Rural, Remote",No,253.00000,18.75000,13.4900000,98.00000,19.00000,–,Regular,Open
200396000165,KS-D0240-1080,2003960,KS-D0240,07,12,Bennington Junior High/High School,Twin Valley,Ottawa County,Box 8,Bennington,KS,67422,,(785)488-3321,43,"Rural, Remote",No,214.00000,14.70000,14.5600000,84.00000,14.00000,–,Regular,Open
200684001078,KS-D0440-6586,2006840,KS-D0440,PK,03,Bentley Primary School,Halstead,Sedgwick County,Box 65,Bentley,KS,67016,,(316)835-3000,42,"Rural, Distant",No,205.00000,17.60000,11.6500000,86.00000,28.00000,–,Regular,Open
201299000253,KS-D0259-1622,2012990,KS-D0259,PK,05,Benton Elem,Wichita,Sedgwick County,338 S Woodchuck Ln,Wichita,KS,67209,,(316)973-3300,11,"City, Large",No,293.00000,22.61000,12.9600000,191.00000,31.00000,–,Regular,Open
201014001000,KS-D0233-2785,2010140,KS-D0233,PK,05,Bentwood Elem,Olathe,Johnson County,13000 Bond St,Overland Park,KS,66213,,(913)780-7320,12,"City, Midsize",No,339.00000,21.50000,15.7700000,39.00000,9.00000,–,Regular,Open
200639001207,KS-D0457-7147,2006390,KS-D0457,05,06,Bernadine Sitts Intermediate Ctr,Garden City,Finney County,3101 N Belmont,Garden City,KS,67846,,(620)805-8200,33,"Town, Remote",No,351.00000,28.50000,12.3200000,259.00000,34.00000,–,Regular,Open
201218001133,KS-D0450-6938,2012180,KS-D0450,PK,06,Berryton Elem,Shawnee Heights,Shawnee County,2921 SE 69th Street,Berryton,KS,66409,,(785)861-1300,41,"Rural, Fringe",No,538.00000,35.40000,15.2000000,142.00000,46.00000,–,Regular,Open
200795001399,KS-D0500-8293,2007950,KS-D0500,KG,05,Bertram Caruthers Elem,Kansas City,Wyandotte County,1100 Waverly,Kansas City,KS,66104,,(913)627-4750,12,"City, Midsize",No,343.00000,23.25000,14.7500000,305.00000,29.00000,–,Regular,Open
201236002119,KS-D0202-0984,2012360,KS-D0202,09,12,Beyond the Bell,Turner-Kansas City,Wyandotte County,2540 Junction Rd.,Kansas City,KS,66106,,(913)288-3690,12,"City, Midsize",No,23.00000,–,†,†,†,†,Regular,Open
201131000942,KS-D0407-5718,2011310,KS-D0407,02,05,Bickerdyke Elem,Russell County,Russell County,348 N Maple St,Russell,KS,67665,,(785)483-6066,33,"Town, Remote",No,220.00000,18.00000,12.2200000,106.00000,14.00000,–,Regular,Open
200840001376,KS-D0497-8215,2008400,KS-D0497,06,08,Billy Mills Middle School,Lawrence,Douglas County,2734 Louisiana St,Lawrence,KS,66046,,(785)832-5450,13,"City, Small",No,484.00000,33.07000,14.6400000,229.00000,37.00000,–,Regular,Open
201014000145,KS-D0233-0876,2010140,KS-D0233,PK,05,Black Bob Elem,Olathe,Johnson County,14701 S Brougham Dr,Olathe,KS,66062,,(913)780-7310,21,"Suburban, Large",No,354.00000,24.70000,14.3300000,48.00000,27.00000,–,Regular,Open
201299000254,KS-D0259-1624,2012990,KS-D0259,PK,05,Black Traditional Magnet Elem,Wichita,Sedgwick County,1045 High,Wichita,KS,67203,,(316)973-3500,11,"City, Large",No,280.00000,18.81000,14.8900000,228.00000,24.00000,–,Regular,Open
200573002105,KS-D0490-8011,2005730,KS-D0490,PK,05,Blackmore Elementary,El Dorado,Butler County,530 N. Orchard St.,El Dorado,KS,67042,,(316)322-4850,32,"Town, Distant",No,332.00000,18.34000,18.1000000,259.00000,10.00000,–,Regular,Open
200462001246,KS-D0473-7534,2004620,KS-D0473,PK,05,Blue Ridge Elem,Chapman,Dickinson County,PO Box 249,Chapman,KS,67431,,(785)598-2226,42,"Rural, Distant",No,64.00000,7.00000,9.1400000,16.00000,2.00000,–,Regular,Open
201200001269,KS-D0229-7786,2012000,KS-D0229,KG,05,Blue River Elementary,Blue Valley,Johnson County,5101 W. 163rd Terrace,Overland Park,KS,66085,,(913)239-6000,12,"City, Midsize",No,457.00000,34.20000,13.3600000,48.00000,6.00000,–,Regular,Open
201200000112,KS-D0229-0770,2012000,KS-D0229,09,12,Blue Valley High,Blue Valley,Johnson County,6001 W. 159th St.,Stilwell,KS,66085,,(913)239-4800,12,"City, Midsize",No,1405.00000,89.10000,15.7700000,144.00000,34.00000,–,Regular,Open
201098000857,KS-D0384-5166,2010980,KS-D0384,09,12,Blue Valley High,Blue Valley,Riley County,PO Box 68,Randolph,KS,66554,,(785)293-5255,42,"Rural, Distant",No,72.00000,7.54000,9.5500000,12.00000,3.00000,–,Regular,Open
201200000115,KS-D0229-0776,2012000,KS-D0229,06,08,Blue Valley Middle,Blue Valley,Johnson County,5001 W. 163rd Terrace,Overland Park,KS,66085,,(913)239-5100,12,"City, Midsize",No,573.00000,40.60000,14.1100000,68.00000,14.00000,–,Regular,Open
201200001644,KS-D0229-0769,2012000,KS-D0229,09,12,Blue Valley North High,Blue Valley,Johnson County,12200 Lamar Ave.,Overland Park,KS,66209,,(913)239-3000,12,"City, Midsize",No,1402.00000,88.00000,15.9300000,153.00000,43.00000,–,Regular,Open
201200000541,KS-D0229-7774,2012000,KS-D0229,09,12,Blue Valley Northwest High,Blue Valley,Johnson County,13260 Switzer Road,Overland Park,KS,66213,,(913)239-3400,12,"City, Midsize",No,1441.00000,91.60000,15.7300000,155.00000,57.00000,–,Regular,Open
201200001990,KS-D0229-0820,2012000,KS-D0229,09,12,Blue Valley Southwest High School,Blue Valley,Johnson County,17600 Quivira Road,Overland Park,KS,66062,,(913)624-2000,12,"City, Midsize",No,995.00000,69.80000,14.2600000,69.00000,6.00000,–,Regular,Open
201200002168,KS-D0229-1319,2012000,KS-D0229,09,12,Blue Valley Virtual Program,Blue Valley,Johnson County,15020 Metcalf Ave,Overland Park,KS,66223,,(913)239-4275,12,"City, Midsize",No,308.00000,–,†,†,†,†,Regular,Open
201200001533,KS-D0229-7777,2012000,KS-D0229,09,12,Blue Valley West High,Blue Valley,Johnson County,16200 Antioch Road,Overland Park,KS,66085,,(913)239-3700,12,"City, Midsize",No,1558.00000,100.10000,15.5600000,129.00000,13.00000,–,Regular,Open
201164001522,KS-D0512-8784,2011640,KS-D0512,PK,06,Bluejacket-Flint,Shawnee Mission Pub Sch,Johnson County,11615 W 49th Ter,Shawnee,KS,66203,,(913)993-2000,21,"Suburban, Large",No,407.00000,30.30000,13.4300000,160.00000,24.00000,–,Regular,Open
200918001875,KS-D0383-5114,2009180,KS-D0383,KG,05,Bluemont Elementary School,Manhattan-Ogden,Riley County,714 Bluemont Ave.,Manhattan,KS,66502,,(785)587-2030,13,"City, Small",No,215.00000,18.49000,11.6300000,101.00000,11.00000,–,Regular,Open
200855000037,KS-D0205-0238,2008550,KS-D0205,PK,06,Bluestem Elementary School,Bluestem,Butler County,501 Mill Road,Leon,KS,67074,,(316)742-3291,42,"Rural, Distant",No,280.00000,22.50000,12.4400000,98.00000,23.00000,–,Regular,Open
200855000038,KS-D0205-0240,2008550,KS-D0205,07,12,Bluestem Jr/Sr High,Bluestem,Butler County,500 Bluestem Drive,Leon,KS,67074,,(316)742-3281,42,"Rural, Distant",No,243.00000,17.40000,13.9700000,97.00000,27.00000,–,Regular,Open
200405000029,KS-D0204-0210,2004050,KS-D0204,PK,05,Bonner Springs Elementary,Bonner Springs,Wyandotte County,212 S Neconi,Bonner Springs,KS,66012,,(913)441-1777,21,"Suburban, Large",No,361.00000,27.30000,13.2200000,181.00000,28.00000,–,Regular,Open
200405000031,KS-D0204-0214,2004050,KS-D0204,09,12,Bonner Springs High,Bonner Springs,Wyandotte County,100 McDanield,Bonner Springs,KS,66012,,(913)422-5121,21,"Suburban, Large",No,802.00000,62.60000,12.8100000,323.00000,67.00000,–,Regular,Open
201299000843,KS-D0259-1708,2012990,KS-D0259,KG,05,Bostic Traditional Magnet Elem,Wichita,Sedgwick County,8103 E Gilbert,Wichita,KS,67207,,(316)973-1800,11,"City, Large",No,305.00000,19.40000,15.7200000,118.00000,35.00000,–,Regular,Open
200633000046,KS-D0207-0286,2006330,KS-D0207,PK,05,Bradley Elem,Fort Leavenworth,Leavenworth County,1 Bradley Circle,Fort Leavenworth,KS,66027,,(913)651-6915,31,"Town, Fringe",No,482.00000,35.50000,13.5800000,21.00000,4.00000,–,Regular,Open
200408000569,KS-D0314-3276,2004080,KS-D0314,PK,08,Brewster Elem,Brewster,Thomas County,PO Box 220,Brewster,KS,67732,,(785)694-2236,43,"Rural, Remote",No,78.00000,11.40000,6.8400000,23.00000,6.00000,–,Regular,Open
200408000570,KS-D0314-3278,2004080,KS-D0314,09,12,Brewster High,Brewster,Thomas County,PO Box 220,Brewster,KS,67732,,(785)694-2236,43,"Rural, Remote",No,32.00000,3.60000,8.8900000,9.00000,0.00000,–,Regular,Open
201014001668,KS-D0233-0853,2010140,KS-D0233,PK,05,Briarwood Elem,Olathe,Johnson County,14101 S Brougham Dr,Olathe,KS,66062,,(913)780-7330,21,"Suburban, Large",No,334.00000,25.80000,12.9500000,77.00000,18.00000,–,Regular,Open
201164001523,KS-D0512-8786,2011640,KS-D0512,PK,06,Briarwood Elem,Shawnee Mission Pub Sch,Johnson County,5300 W. 86th St,Prairie Village,KS,66207,,(913)993-2200,21,"Suburban, Large",No,665.00000,38.60000,17.2300000,93.00000,16.00000,–,Regular,Open
200765002156,KS-D0446-6831,2007650,KS-D0446,06,12,BRIDGES Academy,Independence,Montgomery County,2615 W Main,Independence,KS,67301,,(620)926-0612,33,"Town, Remote",No,34.00000,–,†,†,†,†,Regular,Open
200795002091,KS-D0500-8406,2007950,KS-D0500,KG,12,Bridges/Wyandot Academy,Kansas City,Wyandotte County,3101 N. 10th Street,Kansas City,KS,66104,,(913)627-6702,12,"City, Midsize",No,8.00000,4.04000,1.9800000,†,†,–,Regular,Open
200897000982,KS-D0416-5970,2008970,KS-D0416,03,05,Broadmoor Elementary,Louisburg,Miami County,Box 367,Louisburg,KS,66053,,(913)837-1900,42,"Rural, Distant",No,362.00000,23.50000,15.4000000,63.00000,20.00000,–,Regular,Open
201164001682,KS-D0512-8787,2011640,KS-D0512,PK,06,Broken Arrow Elem,Shawnee Mission Pub Sch,Johnson County,5901 Alden,Shawnee,KS,66216,,(913)993-2300,21,"Suburban, Large",No,364.00000,31.30000,11.6300000,166.00000,30.00000,–,Regular,Open
201164001524,KS-D0512-8788,2011640,KS-D0512,PK,06,Brookridge Elem,Shawnee Mission Pub Sch,Johnson County,9920 Lowell,Overland Park,KS,66212,,(913)993-2400,12,"City, Midsize",No,553.00000,35.10000,15.7500000,234.00000,35.00000,–,Regular,Open
201299000327,KS-D0259-1806,2012990,KS-D0259,06,08,Brooks Magnet Middle School,Wichita,Sedgwick County,3802 E 27th N,Wichita,KS,67220,,(316)973-6450,11,"City, Large",No,529.00000,35.29000,14.9900000,395.00000,52.00000,–,Regular,Open
201164001525,KS-D0512-8790,2011640,KS-D0512,PK,06,Brookwood Elem,Shawnee Mission Pub Sch,Johnson County,3411 W. 103rd Street,Leawood,KS,66206,,(913)993-2500,21,"Suburban, Large",No,462.00000,30.80000,15.0000000,38.00000,4.00000,–,Regular,Open
201014001624,KS-D0233-0849,2010140,KS-D0233,PK,05,Brougham Elem,Olathe,Johnson County,15500 S Brougham Dr,Olathe,KS,66062,,(913)780-7350,21,"Suburban, Large",No,315.00000,22.70000,13.8800000,36.00000,18.00000,–,Regular,Open
201299002103,KS-D0259-1669,2012990,KS-D0259,KG,05,Bryant Opportunity Academy,Wichita,Sedgwick County,4702 W 9th St,Wichita,KS,67212,,(316)973-9700,11,"City, Large",No,29.00000,13.90000,2.0900000,26.00000,0.00000,–,Regular,Open
200414001190,KS-D0459-7184,2004140,KS-D0459,PK,08,Bucklin Elem,Bucklin,Ford County,P.O. Box 8,Bucklin,KS,67834,,(620)826-3828,43,"Rural, Remote",No,153.00000,12.65000,12.0900000,70.00000,9.00000,–,Regular,Open
200414001191,KS-D0459-7186,2004140,KS-D0459,09,12,Bucklin High,Bucklin,Ford County,P.O. Box 8,Bucklin,KS,67834,,(620)826-3241,43,"Rural, Remote",No,68.00000,8.75000,7.7700000,18.00000,4.00000,–,Regular,Open
201299000257,KS-D0259-1634,2012990,KS-D0259,PK,05,Buckner Performing Arts Magnet Elem,Wichita,Sedgwick County,3530 E 27th N,Wichita,KS,67220,,(316)973-9350,11,"City, Large",No,325.00000,27.40000,11.8600000,245.00000,32.00000,–,Regular,Open
200639001172,KS-D0457-7124,2006390,KS-D0457,KG,04,Buffalo Jones Elem,Garden City,Finney County,708 Taylor Ave,Garden City,KS,67846,,(620)805-7300,33,"Town, Remote",No,240.00000,18.00000,13.3300000,190.00000,25.00000,–,Regular,Open
200420000564,KS-D0313-3252,2004200,KS-D0313,PK,05,Buhler Grade School,Buhler,Reno County,808 N Main,Buhler,KS,67522,,(620)543-2240,42,"Rural, Distant",No,244.00000,16.50000,14.7900000,85.00000,28.00000,–,Regular,Open
200420000565,KS-D0313-3254,2004200,KS-D0313,09,12,Buhler High,Buhler,Reno County,611 N Main,Buhler,KS,67522,,(620)543-2255,42,"Rural, Distant",No,675.00000,36.65000,18.4200000,163.00000,55.00000,–,Regular,Open
200426001160,KS-D0454-7057,2004260,KS-D0454,PK,05,Burlingame Elementary,Burlingame Public School,Osage County,100 Bloomquist Dr. Suite A,Burlingame,KS,66413,,(785)654-3713,42,"Rural, Distant",No,136.00000,8.80000,15.4500000,62.00000,6.00000,–,Regular,Open
200426001161,KS-D0454-7058,2004260,KS-D0454,06,12,Burlingame Junior/Senior High,Burlingame Public School,Osage County,100 Bloomquist Dr. Suite A,Burlingame,KS,66413,,(785)654-3315,42,"Rural, Distant",No,149.00000,12.20000,12.2100000,59.00000,8.00000,–,Regular,Open
200429002001,KS-D0244-1163,2004290,KS-D0244,PK,04,Burlington Elementary School,Burlington,Coffey County,301 Neosho Street,Burlington,KS,66839,,(620)364-8882,43,"Rural, Remote",No,316.00000,24.00000,13.1700000,118.00000,34.00000,–,Regular,Open
200429000178,KS-D0244-1154,2004290,KS-D0244,09,12,Burlington High,Burlington,Coffey County,830 Cross St,Burlington,KS,66839,,(620)364-8672,43,"Rural, Remote",No,256.00000,22.60000,11.3300000,79.00000,20.00000,–,Regular,Open
200429001994,KS-D0244-1165,2004290,KS-D0244,05,08,Burlington Middle School 5 - 8,Burlington,Coffey County,301 Neosho Street,Burlington,KS,66839,,(620)364-2156,43,"Rural, Remote",No,247.00000,21.75000,11.3600000,97.00000,26.00000,–,Regular,Open
200435000780,KS-D0369-4734,2004350,KS-D0369,PK,06,Burrton Elem,Burrton,Harvey County,PO Box 369,Burrton,KS,67020,,(620)463-3820,42,"Rural, Distant",No,71.00000,6.88000,10.3200000,27.00000,8.00000,–,Regular,Open
200435000781,KS-D0369-4736,2004350,KS-D0369,07,12,Burrton MS/HS,Burrton,Harvey County,PO Box 369,Burrton,KS,67020,,(620)463-3860,42,"Rural, Distant",No,69.00000,7.60000,9.0800000,33.00000,4.00000,–,Regular,Open
200345001242,KS-D0470-7458,2003450,KS-D0470,PK,05,C 4 Elem,Arkansas City,Cowley County,11945 292nd Road,Arkansas City,KS,67005,,(620)441-2045,41,"Rural, Fringe",No,113.00000,7.20000,15.6900000,43.00000,1.00000,–,Regular,Open
200438000743,KS-D0360-4420,2004380,KS-D0360,PK,05,Caldwell Elem,Caldwell,Sumner County,1 North Osage Street,Caldwell,KS,67022,,(620)845-2585,43,"Rural, Remote",No,133.00000,7.80000,17.0500000,74.00000,15.00000,–,Regular,Open
201299000258,KS-D0259-1636,2012990,KS-D0259,PK,05,Caldwell Elem,Wichita,Sedgwick County,1441 S Edgemoor,Wichita,KS,67218,,(316)973-0800,11,"City, Large",No,383.00000,36.50000,10.4900000,322.00000,26.00000,–,Regular,Open
200438000744,KS-D0360-4422,2004380,KS-D0360,06,12,Caldwell Secondary School,Caldwell,Sumner County,31 N. Osage St.,Caldwell,KS,67022,,(620)845-2585,43,"Rural, Remote",No,107.00000,16.40000,6.5200000,66.00000,8.00000,–,Regular,Open
200438002143,KS-D0360-4428,2004380,KS-D0360,06,12,Caldwell Secondary School-Chisholm Trail eLea,Caldwell,Sumner County,31 N. Osage,Caldwell,KS,67022,,(620)845-2585,43,"Rural, Remote",No,1.00000,–,†,†,†,†,Regular,Open
201014001019,KS-D0233-2786,2010140,KS-D0233,06,08,California Trail Middle School,Olathe,Johnson County,13775 W 133 Street,Olathe,KS,66062,,(913)780-7220,21,"Suburban, Large",No,584.00000,45.00000,12.9800000,67.00000,18.00000,–,Regular,Open
200705000362,KS-D0261-1956,2007050,KS-D0261,09,12,Campus High Haysville,Haysville,Sedgwick County,2100 W 55th St South,Wichita,KS,67217,,(316)554-2236,41,"Rural, Fringe",No,1833.00000,94.40000,19.4200000,791.00000,121.00000,–,Regular,Open
200441001961,KS-D0436-6491,2004410,KS-D0436,09,12,Caney Valley Charter Academy,Caney Valley,Montgomery County,601 E. Bullpups Blvd,Caney,KS,67333,,(620)879-9232,43,"Rural, Remote",Yes,2.00000,2.00000,1.0000000,†,†,–,Regular,Open
200441001065,KS-D0436-6492,2004410,KS-D0436,07,12,Caney Valley High,Caney Valley,Montgomery County,601 E. Bullpup Blvd,Caney,KS,67333,,(620)879-9220,43,"Rural, Remote",No,326.00000,28.60000,11.4000000,123.00000,14.00000,–,Regular,Open
200444001004,KS-D0419-6070,2004440,KS-D0419,PK,05,Canton-Galva Elementary,Canton-Galva,McPherson County,Box 96,Galva,KS,67443,,(620)654-3321,42,"Rural, Distant",No,189.00000,15.70000,12.0400000,65.00000,15.00000,–,Regular,Open
200444001002,KS-D0419-6066,2004440,KS-D0419,06,12,Canton-Galva Jr./Sr. High,Canton-Galva,McPherson County,Box 275,Canton,KS,67428,,(620)628-4401,43,"Rural, Remote",No,177.00000,12.30000,14.3900000,41.00000,16.00000,–,Regular,Open
201014002110,KS-D0233-0953,2010140,KS-D0233,PK,05,Canyon Creek Elementary,Olathe,Johnson County,24001 W 97th Terr,Lenexa,KS,66227,,(913)780-7400,13,"City, Small",No,444.00000,29.80000,14.9000000,15.00000,12.00000,–,Regular,Open
201226001471,KS-D0501-8552,2012260,KS-D0501,07,12,Capital City,Topeka Public Schools,Shawnee County,500 SW Tuffy Kellog Dr,Topeka,KS,66606,,(785)295-3600,12,"City, Midsize",No,64.00000,19.00000,3.3700000,51.00000,5.00000,–,Regular,Open
